                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 2672:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 2673:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 2674:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 2675:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 2676:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 2677:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 2678:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 2679:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 2680:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 2681:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 2682:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 2683:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 2684:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 2685:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 2686:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 2687:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 2688:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 2689:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 2690:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
 2691:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
 2692:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
 2693:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
 2694:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r7=18  
 2695:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 2696:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 2697:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 2698:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 2699:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 2700:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 2701:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 2702:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 2703:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 2704:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 2705:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 2706:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 2707:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 2708:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 2709:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 2710:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 2711:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 2712:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 2713:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 2714:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 2715:  104:addq    | 104:-       | 104:-       | 104:-       | 104:-       
 2716:  108:-       | 104:addq    | 104:-       | 104:-       | 104:-       
 2717:  108:-       | 108:-       | 104:addq    | 104:-       | 104:-       
 2718:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
 2719:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r4=18  
 2720:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 2721:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 2722:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 2723:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 2724:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 2725:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 2726:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 2727:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 2728:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 2729:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 2730:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 2731:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 2732:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 2733:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 2734:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 2735:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 2736:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 2737:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 2738:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 2739:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 2740:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 2741:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 2742:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 2743:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 2744:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r6=36  
 2745:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 2746:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 2747:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 2748:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 2749:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 2750:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 2751:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 2752:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 2753:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 2754:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 2755:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 2756:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 2757:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 2758:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 2759:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 2760:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 2761:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 2762:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 2763:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 2764:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 2765:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 2766:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 2767:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 2768:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 2769:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r9=36  
 2770:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 2771:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 2772:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 2773:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 2774:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 2775:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 2776:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 2777:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 2778:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 2779:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 2780:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 2781:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 2782:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 2783:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 2784:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 2785:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 2786:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 2787:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 2788:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 2789:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 2790:  164:addq    | 164:-       | 164:-       | 164:-       | 164:-       
 2791:  168:-       | 164:addq    | 164:-       | 164:-       | 164:-       
 2792:  168:-       | 168:-       | 164:addq    | 164:-       | 164:-       
 2793:  168:-       | 168:-       | 168:-       | 164:addq    | 164:-       
 2794:  168:-       | 168:-       | 168:-       | 168:-       | 164:addq    r10=72  
 2795:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 2796:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 2797:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 2798:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 2799:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 2800:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 2801:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 2802:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 2803:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 2804:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 2805:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 2806:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 2807:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 2808:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 2809:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 2810:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 2811:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 2812:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 2813:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 2814:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 2815:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
 2816:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
 2817:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       
 2818:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[4168] = 72 accepted 1
 2819:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
 2820:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
 2821:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
 2822:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
 2823:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
 2824:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
 2825:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
 2826:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
 2827:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
 2828:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
 2829:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
 2830:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
 2831:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
 2832:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
 2833:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
 2834:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
 2835:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
 2836:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
 2837:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
 2838:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
 2839:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
 2840:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
 2841:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
 2842:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
 2843:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
 2844:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4176  
 2845:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
 2846:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
 2847:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
 2848:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
 2849:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
 2850:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
 2851:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
 2852:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
 2853:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
 2854:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
 2855:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
 2856:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
 2857:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
 2858:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
