                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 1000:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
 1001:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
 1002:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
 1003:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
 1004:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
 1005:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
 1006:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
 1007:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
 1008:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
 1009:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
 1010:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
 1011:  220:-       | 220:-       | 220:-       | 220:-       | 216:nop     
 1012:  220:nop     | 220:-       | 220:-       | 220:-       | 220:-       
 1013:  224:-       | 220:nop     | 220:-       | 220:-       | 220:-       
 1014:  224:-       | 224:-       | 220:nop     | 220:-       | 220:-       
 1015:  224:-       | 224:-       | 224:-       | 220:nop     | 220:-       
 1016:  224:-       | 224:-       | 224:-       | 224:-       | 220:nop     
 1017:  224:addq    | 224:-       | 224:-       | 224:-       | 224:-       
 1018:  228:-       | 224:addq    | 224:-       | 224:-       | 224:-       
 1019:  228:-       | 228:-       | 224:addq    | 224:-       | 224:-       
 1020:  228:-       | 228:-       | 228:-       | 224:addq    | 224:-       
 1021:  228:-       | 228:-       | 228:-       | 228:-       | 224:addq    r4=4136  
 1022:  228:nop     | 228:-       | 228:-       | 228:-       | 228:-       
 1023:  232:-       | 228:nop     | 228:-       | 228:-       | 228:-       
 1024:  232:-       | 232:-       | 228:nop     | 228:-       | 228:-       
 1025:  232:-       | 232:-       | 232:-       | 228:nop     | 228:-       
 1026:  232:-       | 232:-       | 232:-       | 232:-       | 228:nop     
 1027:  232:nop     | 232:-       | 232:-       | 232:-       | 232:-       
 1028:  236:-       | 232:nop     | 232:-       | 232:-       | 232:-       
 1029:  236:-       | 236:-       | 232:nop     | 232:-       | 232:-       
 1030:  236:-       | 236:-       | 236:-       | 232:nop     | 232:-       
 1031:  236:-       | 236:-       | 236:-       | 236:-       | 232:nop     
 1032:  236:nop     | 236:-       | 236:-       | 236:-       | 236:-       
 1033:  240:-       | 236:nop     | 236:-       | 236:-       | 236:-       
 1034:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
 1035:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
 1036:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
 1037:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
 1038:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
 1039:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
 1040:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
 1041:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
 1042:  244:addq    | 244:-       | 244:-       | 244:-       | 244:-       
 1043:  248:-       | 244:addq    | 244:-       | 244:-       | 244:-       
 1044:  248:-       | 248:-       | 244:addq    | 244:-       | 244:-       
 1045:  248:-       | 248:-       | 248:-       | 244:addq    | 244:-       
 1046:  248:-       | 248:-       | 248:-       | 248:-       | 244:addq    r9=6  
 1047:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
 1048:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
 1049:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
 1050:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
 1051:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
 1052:  252:nop     | 252:-       | 252:-       | 252:-       | 252:-       
 1053:  256:-       | 252:nop     | 252:-       | 252:-       | 252:-       
 1054:  256:-       | 256:-       | 252:nop     | 252:-       | 252:-       
 1055:  256:-       | 256:-       | 256:-       | 252:nop     | 252:-       
 1056:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
 1057:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
 1058:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
 1059:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       
 1060:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
 1061:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
 1062:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
 1063:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
 1064:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
 1065:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
 1066:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
 1067:  264:cmple   | 264:-       | 264:-       | 264:-       | 264:-       
 1068:  268:-       | 264:cmple   | 264:-       | 264:-       | 264:-       
 1069:  268:-       | 268:-       | 264:cmple   | 264:-       | 264:-       
 1070:  268:-       | 268:-       | 268:-       | 264:cmple   | 264:-       
 1071:  268:-       | 268:-       | 268:-       | 268:-       | 264:cmple   r10=1  
 1072:  268:nop     | 268:-       | 268:-       | 268:-       | 268:-       
 1073:  272:-       | 268:nop     | 268:-       | 268:-       | 268:-       
 1074:  272:-       | 272:-       | 268:nop     | 268:-       | 268:-       
 1075:  272:-       | 272:-       | 272:-       | 268:nop     | 268:-       
 1076:  272:-       | 272:-       | 272:-       | 272:-       | 268:nop     
 1077:  272:nop     | 272:-       | 272:-       | 272:-       | 272:-       
 1078:  276:-       | 272:nop     | 272:-       | 272:-       | 272:-       
 1079:  276:-       | 276:-       | 272:nop     | 272:-       | 272:-       
 1080:  276:-       | 276:-       | 276:-       | 272:nop     | 272:-       
 1081:  276:-       | 276:-       | 276:-       | 276:-       | 272:nop     
 1082:  276:nop     | 276:-       | 276:-       | 276:-       | 276:-       
 1083:  280:-       | 276:nop     | 276:-       | 276:-       | 276:-       
 1084:  280:-       | 280:-       | 276:nop     | 276:-       | 276:-       
 1085:  280:-       | 280:-       | 280:-       | 276:nop     | 276:-       
 1086:  280:-       | 280:-       | 280:-       | 280:-       | 276:nop     
 1087:  280:nop     | 280:-       | 280:-       | 280:-       | 280:-       
 1088:  284:-       | 280:nop     | 280:-       | 280:-       | 280:-       
 1089:  284:-       | 284:-       | 280:nop     | 280:-       | 280:-       
 1090:  284:-       | 284:-       | 284:-       | 280:nop     | 280:-       
 1091:  284:-       | 284:-       | 284:-       | 284:-       | 280:nop     
 1092:  284:stq     | 284:-       | 284:-       | 284:-       | 284:-       
 1093:  288:-       | 284:stq     | 284:-       | 284:-       | 284:-       
 1094:  288:-       | 288:-       | 284:stq     | 284:-       | 284:-       
 1095:  288:-       | 288:-       | 288:-       | 284:stq     | 284:-       BUS_STORE MEM[4136] = 8 accepted 1
 1096:  288:-       | 288:-       | 288:-       | 288:-       | 284:stq     
 1097:  288:addq    | 288:-       | 288:-       | 288:-       | 288:-       
 1098:  292:-       | 288:addq    | 288:-       | 288:-       | 288:-       
 1099:  292:-       | 292:-       | 288:addq    | 288:-       | 288:-       
 1100:  292:-       | 292:-       | 292:-       | 288:addq    | 288:-       
 1101:  292:-       | 292:-       | 292:-       | 292:-       | 288:addq    r5=4144  
 1102:  292:nop     | 292:-       | 292:-       | 292:-       | 292:-       
 1103:  296:-       | 292:nop     | 292:-       | 292:-       | 292:-       
 1104:  296:-       | 296:-       | 292:nop     | 292:-       | 292:-       
 1105:  296:-       | 296:-       | 296:-       | 292:nop     | 292:-       
 1106:  296:-       | 296:-       | 296:-       | 296:-       | 292:nop     
 1107:  296:nop     | 296:-       | 296:-       | 296:-       | 296:-       
 1108:  300:-       | 296:nop     | 296:-       | 296:-       | 296:-       
 1109:  300:-       | 300:-       | 296:nop     | 296:-       | 296:-       
 1110:  300:-       | 300:-       | 300:-       | 296:nop     | 296:-       
 1111:  300:-       | 300:-       | 300:-       | 300:-       | 296:nop     
 1112:  300:nop     | 300:-       | 300:-       | 300:-       | 300:-       
 1113:  304:-       | 300:nop     | 300:-       | 300:-       | 300:-       
 1114:  304:-       | 304:-       | 300:nop     | 300:-       | 300:-       
 1115:  304:-       | 304:-       | 304:-       | 300:nop     | 300:-       
 1116:  304:-       | 304:-       | 304:-       | 304:-       | 300:nop     
 1117:  304:nop     | 304:-       | 304:-       | 304:-       | 304:-       
 1118:  308:-       | 304:nop     | 304:-       | 304:-       | 304:-       
 1119:  308:-       | 308:-       | 304:nop     | 304:-       | 304:-       
 1120:  308:-       | 308:-       | 308:-       | 304:nop     | 304:-       
 1121:  308:-       | 308:-       | 308:-       | 308:-       | 304:nop     
 1122:  308:bne     | 308:-       | 308:-       | 308:-       | 308:-       
 1123:  312:-       | 308:bne     | 308:-       | 308:-       | 308:-       
 1124:  312:-       | 312:-       | 308:bne     | 308:-       | 308:-       
 1125:  312:-       | 312:-       | 312:-       | 308:bne     | 308:-       
 1126:  144:-       | 312:-       | 312:-       | 312:-       | 308:bne     
 1127:  144:ldq     | 144:-       | 312:-       | 312:-       | 312:-       
 1128:  148:-       | 144:ldq     | 144:-       | 312:-       | 312:-       
 1129:  148:-       | 148:-       | 144:ldq     | 144:-       | 312:-       
 1130:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       BUS_LOAD  MEM[4128] accepted 1
 1131:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 1132:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 1133:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 1134:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 1135:  148:-       | 148:-       | 148:-       | 148:-       | 144:ldq     r1=5  
 1136:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 1137:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 1138:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 1139:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 1140:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 1141:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 1142:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 1143:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 1144:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 1145:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 1146:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 1147:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 1148:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 1149:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 1150:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 1151:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 1152:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 1153:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 1154:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 1155:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 1156:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
 1157:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
 1158:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
 1159:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[4136] accepted 1
 1160:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 1161:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 1162:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 1163:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 1164:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=8  
 1165:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 1166:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 1167:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 1168:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 1169:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 1170:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 1171:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 1172:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 1173:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 1174:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 1175:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 1176:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
