                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  972:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
  973:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
  974:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
  975:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
  976:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
  977:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
  978:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
  979:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
  980:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
  981:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
  982:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
  983:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
  984:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
  985:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
  986:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
  987:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
  988:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
  989:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
  990:  164:cmple   | 164:-       | 164:-       | 164:-       | 164:-       
  991:  168:-       | 164:cmple   | 164:-       | 164:-       | 164:-       
  992:  168:-       | 168:-       | 164:cmple   | 164:-       | 164:-       
  993:  168:-       | 168:-       | 168:-       | 164:cmple   | 164:-       
  994:  168:-       | 168:-       | 168:-       | 168:-       | 164:cmple   r4=1  
  995:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
  996:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
  997:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
  998:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
  999:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 1000:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 1001:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 1002:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 1003:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 1004:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 1005:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 1006:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 1007:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 1008:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 1009:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 1010:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 1011:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 1012:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 1013:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 1014:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 1015:  184:bne     | 184:-       | 184:-       | 184:-       | 184:-       
 1016:  188:-       | 184:bne     | 184:-       | 184:-       | 184:-       
 1017:  188:-       | 188:-       | 184:bne     | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 1
 1018:  188:-       | 188:-       | 188:-       | 184:bne     | 184:-       
 1019:   44:-       | 188:-       | 188:-       | 188:-       | 184:bne     
 1020:   44:mulq    |  44:-       | 188:-       | 188:-       | 188:-       
 1021:   48:-       |  44:mulq    |  44:-       | 188:-       | 188:-       
 1022:   48:-       |  48:-       |  44:mulq    |  44:-       | 188:-       
 1023:   48:-       |  48:-       |  48:-       |  44:mulq    |  44:-       
 1024:   48:-       |  48:-       |  48:-       |  48:-       |  44:mulq    r2=50  
 1025:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 1026:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 1027:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 1028:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 1029:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 1030:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 1031:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 1032:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 1033:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 1034:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 1035:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 1036:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 1037:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 1038:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 1039:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 1040:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 1041:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 1042:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 1043:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 1044:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 1045:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
 1046:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
 1047:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
 1048:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4136] = 50 accepted 1
 1049:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 1050:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 1051:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 1052:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 1053:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 1054:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 1055:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 1056:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 1057:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 1058:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 1059:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 1060:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 1061:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 1062:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 1063:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 1064:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 1065:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 1066:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 1067:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 1068:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 1069:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 1070:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
 1071:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
 1072:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
 1073:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4136] accepted 1
 1074:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1075:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1076:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1077:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1078:   88:-       |  88:-       |  88:-       |  88:-       |  84:ldq     r3=50  
 1079:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 1080:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 1081:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 1082:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 1083:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 1084:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 1085:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 1086:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 1087:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 1088:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 1089:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 1090:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 1091:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 1092:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 1093:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 1094:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 1095:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 1096:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 1097:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 1098:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 1099:  104:stq     | 104:-       | 104:-       | 104:-       | 104:-       
 1100:  108:-       | 104:stq     | 104:-       | 104:-       | 104:-       
 1101:  108:-       | 108:-       | 104:stq     | 104:-       | 104:-       
 1102:  108:-       | 108:-       | 108:-       | 104:stq     | 104:-       BUS_STORE MEM[4392] = 50 accepted 1
 1103:  108:-       | 108:-       | 108:-       | 108:-       | 104:stq     
 1104:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 1105:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 1106:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 1107:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 1108:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 1109:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 1110:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 1111:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 1112:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 1113:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1114:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1115:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1116:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1117:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1118:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1119:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1120:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1121:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1122:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1123:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1124:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 1125:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 1126:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 1127:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 1128:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r1=4144  
 1129:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1130:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1131:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1132:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1133:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1134:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1135:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1136:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1137:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1138:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 1139:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 1140:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 1141:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 1142:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 1143:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 1144:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 1145:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 1146:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 1147:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
